lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP020122.1_cds_ASJ88910.1_1,68.534,232,57,10,535,755,442,668,1.39e-09,59.9
lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP020122.1_cds_ASJ89446.1_537,89.286,28,3,0,138,165,147,174,0.005,38.3
lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP020122.1_cds_ASJ89064.1_155,85.294,34,4,1,397,429,249,216,0.016,36.5
lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP020122.1_cds_ASJ88916.1_7,69.388,98,22,3,84,173,218,315,0.016,36.5
lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP020122.1_cds_ASJ89031.1_122,86.207,29,4,0,141,169,297,325,0.016,35.6
lcl|CP045542.1_cds_QGZ97186.1_2,lcl|CP020122.1_cds_ASJ89368.1_459,92.593,27,2,0,791,817,59,85,2.85e-04,41.0
lcl|CP045542.1_cds_QGZ97186.1_2,lcl|CP020122.1_cds_ASJ89009.1_100,92.857,28,1,1,645,671,98,71,0.001,39.2
lcl|CP045542.1_cds_QGZ97186.1_2,lcl|CP020122.1_cds_ASJ89059.1_150,83.784,37,5,1,312,347,266,302,0.003,37.4
lcl|CP045542.1_cds_QGZ97186.1_2,lcl|CP020122.1_cds_ASJ89193.1_284,95.455,22,1,0,561,582,14,35,0.012,36.5
lcl|CP045542.1_cds_QGZ97186.1_2,lcl|CP020122.1_cds_ASJ89457.1_548,85.714,28,4,0,650,677,985,958,0.042,33.7
lcl|CP045542.1_cds_QGZ97186.1_2,lcl|CP020122.1_cds_ASJ89370.1_461,86.667,30,3,1,712,741,884,856,0.042,33.7
lcl|CP045542.1_cds_QGZ97187.1_3,lcl|CP020122.1_cds_ASJ89360.1_451,100.000,18,0,0,101,118,1139,1156,0.008,33.7
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP020122.1_cds_ASJ89434.1_525,86.486,37,2,2,192,228,231,264,6.19e-04,39.2
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP020122.1_cds_ASJ89290.1_381,82.857,35,6,0,186,220,1797,1831,0.002,37.4
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP020122.1_cds_ASJ89370.1_461,86.207,29,4,0,477,505,489,517,0.008,35.6
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP020122.1_cds_ASJ89367.1_458,92.308,26,1,1,443,468,1512,1536,0.008,35.6
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP020122.1_cds_ASJ89320.1_411,91.667,24,2,0,514,537,4,27,0.008,35.6
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP020122.1_cds_ASJ88949.1_40,87.097,31,3,1,489,519,419,390,0.008,35.6
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP020122.1_cds_ASJ88972.1_63,88.462,26,3,0,459,484,606,631,0.026,34.6
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP020122.1_cds_ASJ88916.1_7,95.652,23,0,1,485,506,396,374,0.026,34.6
