lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97185.1_1,68.534,232,57,10,442,668,535,755,2.54e-09,59.9
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97547.1_364,81.132,53,8,2,575,626,419,368,5.59e-05,44.6
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97545.1_362,89.474,38,2,2,1044,1079,7326,7363,5.59e-05,44.6
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97581.1_400,93.333,30,1,1,705,733,772,743,1.95e-04,42.8
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97351.1_167,81.579,38,7,0,971,1008,4377,4340,0.008,38.3
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97996.1_817,81.818,44,1,3,671,710,7769,7809,0.008,37.4
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97960.1_781,92.000,25,2,0,174,198,1395,1419,0.008,37.4
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97785.1_604,100.000,20,0,0,49,68,2860,2879,0.008,37.4
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97872.1_692,76.596,47,6,1,474,520,1851,1810,0.029,36.5
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97642.1_461,89.655,29,2,1,12,40,1690,1717,0.029,36.5
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97469.1_285,95.455,22,1,0,251,272,2450,2471,0.029,36.5
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97382.1_198,88.889,27,3,0,38,64,146,172,0.029,36.5
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97264.1_80,81.081,37,7,0,966,1002,597,633,0.029,36.5
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97250.1_66,76.596,47,6,1,474,520,1851,1810,0.029,36.5
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97976.1_797,73.770,61,15,1,566,625,1786,1846,0.029,35.6
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97817.1_637,86.207,29,4,0,85,113,1681,1709,0.029,35.6
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97379.1_195,84.848,33,3,1,951,983,671,701,0.029,35.6
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97353.1_169,84.848,33,3,1,567,599,1124,1094,0.029,35.6
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97285.1_101,82.500,40,4,2,974,1011,689,651,0.029,35.6
lcl|CP020122.1_cds_ASJ88910.1_1,lcl|CP045542.1_cds_QGZ97230.1_46,100.000,19,0,0,150,168,864,846,0.029,35.6
lcl|CP020122.1_cds_ASJ88911.1_2,lcl|CP045542.1_cds_QGZ97204.1_20,87.500,32,2,1,437,468,355,384,0.007,38.3
lcl|CP020122.1_cds_ASJ88911.1_2,lcl|CP045542.1_cds_QGZ97785.1_604,88.889,27,3,0,429,455,3300,3274,0.024,36.5
lcl|CP020122.1_cds_ASJ88911.1_2,lcl|CP045542.1_cds_QGZ97449.1_265,75.000,52,13,0,615,666,1432,1381,0.024,36.5
lcl|CP020122.1_cds_ASJ88911.1_2,lcl|CP045542.1_cds_QGZ97435.1_251,88.889,27,3,0,634,660,418,444,0.024,36.5
lcl|CP020122.1_cds_ASJ88911.1_2,lcl|CP045542.1_cds_QGZ97430.1_246,80.488,41,6,1,634,674,760,798,0.024,36.5
