lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP003770.1_cds_AFQ03308.1_497,79.630,54,11,0,1322,1375,1196,1249,2.26e-06,49.1
lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP003770.1_cds_AFQ03144.1_333,95.652,23,1,0,1100,1122,1377,1399,0.004,38.3
lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP003770.1_cds_AFQ02914.1_103,92.000,25,2,0,1349,1373,1075,1051,0.004,37.4
lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP003770.1_cds_AFQ03235.1_424,72.308,65,11,2,1186,1247,376,436,0.050,34.6
lcl|CP045542.1_cds_QGZ97185.1_1,lcl|CP003770.1_cds_AFQ03093.1_282,100.000,18,0,0,1190,1207,1181,1198,0.050,33.7
lcl|CP045542.1_cds_QGZ97186.1_2,lcl|CP003770.1_cds_AFQ02936.1_125,100.000,19,0,0,243,261,1341,1359,0.011,35.6
lcl|CP045542.1_cds_QGZ97187.1_3,lcl|CP003770.1_cds_AFQ03228.1_417,82.353,34,6,0,22,55,462,429,0.002,35.6
lcl|CP045542.1_cds_QGZ97187.1_3,lcl|CP003770.1_cds_AFQ03109.1_298,91.667,24,2,0,24,47,852,875,0.002,35.6
lcl|CP045542.1_cds_QGZ97188.1_4,lcl|CP003770.1_cds_AFQ02840.1_29,78.947,38,8,0,642,679,627,664,0.024,33.7
lcl|CP045542.1_cds_QGZ97191.1_7,lcl|CP003770.1_cds_AFQ03186.1_375,86.207,29,4,0,613,641,175,203,0.007,35.6
lcl|CP045542.1_cds_QGZ97191.1_7,lcl|CP003770.1_cds_AFQ03156.1_345,84.375,32,2,1,645,676,2086,2114,0.023,34.6
lcl|CP045542.1_cds_QGZ97191.1_7,lcl|CP003770.1_cds_AFQ03183.1_372,91.304,23,2,0,29,51,1592,1614,0.023,33.7
lcl|CP045542.1_cds_QGZ97192.1_8,lcl|CP003770.1_cds_AFQ03125.1_314,87.097,31,3,1,438,468,30,1,0.009,35.6
lcl|CP045542.1_cds_QGZ97192.1_8,lcl|CP003770.1_cds_AFQ03148.1_337,100.000,18,0,0,805,822,666,649,0.032,33.7
lcl|CP045542.1_cds_QGZ97193.1_9,lcl|CP003770.1_cds_AFQ03271.1_460,76.562,64,10,2,103,165,115,174,1.34e-05,44.6
lcl|CP045542.1_cds_QGZ97193.1_9,lcl|CP003770.1_cds_AFQ02971.1_160,85.714,28,4,0,639,666,591,618,0.024,33.7
lcl|CP045542.1_cds_QGZ97194.1_10,lcl|CP003770.1_cds_AFQ02971.1_160,78.571,42,9,0,289,330,273,314,0.005,36.5
lcl|CP045542.1_cds_QGZ97195.1_11,lcl|CP003770.1_cds_AFQ02962.1_151,95.455,22,1,0,495,516,1878,1899,0.016,36.5
lcl|CP045542.1_cds_QGZ97195.1_11,lcl|CP003770.1_cds_AFQ02951.1_140,84.375,32,5,0,1034,1065,94,63,0.016,36.5
lcl|CP045542.1_cds_QGZ97195.1_11,lcl|CP003770.1_cds_AFQ03256.1_445,100.000,19,0,0,434,452,179,197,0.016,35.6
lcl|CP045542.1_cds_QGZ97195.1_11,lcl|CP003770.1_cds_AFQ02911.1_100,91.667,24,2,0,323,346,1042,1065,0.016,35.6
lcl|CP045542.1_cds_QGZ97197.1_13,lcl|CP003770.1_cds_AFQ03142.1_331,73.494,83,11,6,897,976,2004,2078,0.045,34.6
lcl|CP045542.1_cds_QGZ97197.1_13,lcl|CP003770.1_cds_AFQ03124.1_313,91.304,23,2,0,832,854,1084,1106,0.045,33.7
lcl|CP045542.1_cds_QGZ97197.1_13,lcl|CP003770.1_cds_AFQ02843.1_32,100.000,18,0,0,566,583,50,67,0.045,33.7
