lcl|CP003772.1_cds_AFQ03795.1_1,lcl|CP003770.1_cds_AFQ02812.1_1,100.000,1143,0,0,1,1143,1,1143,0.0,2062
lcl|CP003772.1_cds_AFQ03795.1_1,lcl|CP003770.1_cds_AFQ03261.1_450,84.848,33,5,0,212,244,2477,2445,0.003,38.3
lcl|CP003772.1_cds_AFQ03795.1_1,lcl|CP003770.1_cds_AFQ02826.1_15,82.353,34,6,0,98,131,571,538,0.011,35.6
lcl|CP003772.1_cds_AFQ03795.1_1,lcl|CP003770.1_cds_AFQ02819.1_8,84.848,33,4,1,606,638,633,602,0.039,34.6
lcl|CP003772.1_cds_AFQ03795.1_1,lcl|CP003770.1_cds_AFQ03255.1_444,76.744,43,10,0,435,477,1077,1119,0.039,33.7
lcl|CP003772.1_cds_AFQ03795.1_1,lcl|CP003770.1_cds_AFQ03128.1_317,75.000,48,12,0,392,439,2525,2572,0.039,33.7
lcl|CP003772.1_cds_AFQ03795.1_1,lcl|CP003770.1_cds_AFQ02910.1_99,91.304,23,2,0,1094,1116,257,279,0.039,33.7
lcl|CP003772.1_cds_AFQ03795.1_1,lcl|CP003770.1_cds_AFQ02828.1_17,100.000,18,0,0,585,602,339,356,0.039,33.7
lcl|CP003772.1_cds_AFQ03796.1_2,lcl|CP003770.1_cds_AFQ02813.1_2,100.000,933,0,0,1,933,1,933,0.0,1683
lcl|CP003772.1_cds_AFQ03796.1_2,lcl|CP003770.1_cds_AFQ02872.1_61,79.070,43,7,1,599,641,358,398,0.009,35.6
lcl|CP003772.1_cds_AFQ03797.1_3,lcl|CP003770.1_cds_AFQ02814.1_3,99.949,1953,1,0,1,1953,1,1953,0.0,3518
lcl|CP003772.1_cds_AFQ03797.1_3,lcl|CP003770.1_cds_AFQ02814.1_3,100.000,22,0,0,1440,1461,1461,1440,4.52e-04,41.0
lcl|CP003772.1_cds_AFQ03797.1_3,lcl|CP003770.1_cds_AFQ03032.1_221,65.945,508,148,11,1315,1808,1267,1763,1.06e-24,110
lcl|CP003772.1_cds_AFQ03797.1_3,lcl|CP003770.1_cds_AFQ03032.1_221,66.574,359,107,9,39,391,24,375,1.80e-15,78.8
lcl|CP003772.1_cds_AFQ03798.1_4,lcl|CP003770.1_cds_AFQ02815.1_4,99.920,2511,2,0,1,2511,1,2511,0.0,4520
