'lcl|L43967.2_cds_AAC71217.2_1', 'lcl|CP003772.1_cds_AFQ03795.1_1', '99.913', '1143', '1', '0', '1', '1143', '1', '1143', '0.0', '2058'
'lcl|L43967.2_cds_AAC71218.2_2', 'lcl|CP003772.1_cds_AFQ03796.1_2', '100.000', '933', '0', '0', '1', '933', '1', '933', '0.0', '1683'
'lcl|L43967.2_cds_AAC71219.1_3', 'lcl|CP003772.1_cds_AFQ03797.1_3', '100.000', '1953', '0', '0', '1', '1953', '1', '1953', '0.0', '3523'
'lcl|L43967.2_cds_AAC71219.1_3', 'lcl|CP003772.1_cds_AFQ03797.1_3', '100.000', '22', '0', '0', '1440', '1461', '1461', '1440', '4.48e-04', '41.0'
'lcl|L43967.2_cds_AAC71220.1_4', 'lcl|CP003772.1_cds_AFQ03798.1_4', '99.960', '2511', '1', '0', '1', '2511', '1', '2511', '0.0', '4525'
'lcl|L43967.2_cds_AAC71221.1_5', 'lcl|CP003772.1_cds_AFQ03799.1_5', '100.000', '1254', '0', '0', '1', '1254', '1', '1254', '0.0', '2262'
'lcl|L43967.2_cds_AAC71222.1_6', 'lcl|CP003772.1_cds_AFQ03800.1_6', '100.000', '633', '0', '0', '1', '633', '1', '633', '0.0', '1142'
'lcl|L43967.2_cds_AAC71223.1_7', 'lcl|CP003772.1_cds_AFQ03801.1_7', '100.000', '765', '0', '0', '1', '765', '1', '765', '0.0', '1380'
'lcl|L43967.2_cds_AAC71224.1_8', 'lcl|CP003772.1_cds_AFQ03802.1_8', '100.000', '1329', '0', '0', '1', '1329', '1', '1329', '0.0', '2397'
'lcl|L43967.2_cds_AAC71225.1_9', 'lcl|CP003772.1_cds_AFQ03803.1_9', '100.000', '789', '0', '0', '1', '789', '1', '789', '0.0', '1424'
'lcl|L43967.2_cds_AAC71226.1_10', 'lcl|CP003772.1_cds_AFQ03804.1_10', '99.696', '657', '2', '0', '1', '657', '1', '657', '0.0', '1177'
